Node,Number of Visits,Relative Importance Score,%
1754,1413,0.0001413,0.014129999999999998
1537,1413,0.0001413,0.014129999999999998
3526,1413,0.0001413,0.014129999999999998
1801,1413,0.0001413,0.014129999999999998
4204,1413,0.0001413,0.014129999999999998
1165,1412,0.0001412,0.014119999999999999
2264,1412,0.0001412,0.014119999999999999
415,1412,0.0001412,0.014119999999999999
2743,1412,0.0001412,0.014119999999999999
902,1412,0.0001412,0.014119999999999999
3071,1412,0.0001412,0.014119999999999999
3843,1412,0.0001412,0.014119999999999999
2619,1411,0.0001411,0.01411
1037,1411,0.0001411,0.01411
1261,1411,0.0001411,0.01411
4998,1411,0.0001411,0.01411
11,1410,0.000141,0.014100000000000001
79,1410,0.000141,0.014100000000000001
2694,1410,0.000141,0.014100000000000001
832,1410,0.000141,0.014100000000000001
3200,1410,0.000141,0.014100000000000001
4818,1410,0.000141,0.014100000000000001
5425,1410,0.000141,0.014100000000000001
5482,1410,0.000141,0.014100000000000001
1209,1409,0.0001409,0.014090000000000002
3142,1409,0.0001409,0.014090000000000002
1387,1409,0.0001409,0.014090000000000002
2159,1408,0.0001408,0.01408
329,1408,0.0001408,0.01408
4441,1408,0.0001408,0.01408
5816,1408,0.0001408,0.01408
1158,1407,0.0001407,0.014070000000000001
3345,1407,0.0001407,0.014070000000000001
3471,1407,0.0001407,0.014070000000000001
3798,1407,0.0001407,0.014070000000000001
4434,1407,0.0001407,0.014070000000000001
5051,1407,0.0001407,0.014070000000000001
1914,1406,0.0001406,0.01406
1994,1406,0.0001406,0.01406
2638,1406,0.0001406,0.01406
2904,1406,0.0001406,0.01406
3991,1406,0.0001406,0.01406
4868,1406,0.0001406,0.01406
4445,1406,0.0001406,0.01406
4663,1406,0.0001406,0.01406
1259,1405,0.0001405,0.01405
1733,1405,0.0001405,0.01405
2424,1405,0.0001405,0.01405
492,1405,0.0001405,0.01405
1768,1405,0.0001405,0.01405
3861,1405,0.0001405,0.01405
5179,1405,0.0001405,0.01405
5638,1405,0.0001405,0.01405
4978,1405,0.0001405,0.01405
187,1404,0.0001404,0.01404
481,1404,0.0001404,0.01404
721,1404,0.0001404,0.01404
3055,1404,0.0001404,0.01404
3523,1404,0.0001404,0.01404
843,1403,0.0001403,0.014029999999999999
2892,1403,0.0001403,0.014029999999999999
679,1403,0.0001403,0.014029999999999999
4260,1403,0.0001403,0.014029999999999999
5323,1403,0.0001403,0.014029999999999999
413,1402,0.0001402,0.01402
2642,1402,0.0001402,0.01402
1042,1402,0.0001402,0.01402
1635,1402,0.0001402,0.01402
567,1401,0.0001401,0.014009999999999998
1717,1401,0.0001401,0.014009999999999998
2995,1401,0.0001401,0.014009999999999998
3535,1401,0.0001401,0.014009999999999998
2710,1400,0.00014,0.013999999999999999
2762,1400,0.00014,0.013999999999999999
2971,1400,0.00014,0.013999999999999999
2088,1399,0.0001399,0.01399
2558,1399,0.0001399,0.01399
800,1399,0.0001399,0.01399
4892,1399,0.0001399,0.01399
4711,1399,0.0001399,0.01399
3173,1399,0.0001399,0.01399
3810,1399,0.0001399,0.01399
4332,1399,0.0001399,0.01399
4940,1399,0.0001399,0.01399
3224,1398,0.0001398,0.013980000000000001
3616,1398,0.0001398,0.013980000000000001
4718,1398,0.0001398,0.013980000000000001
212,1397,0.0001397,0.013970000000000002
1353,1396,0.0001396,0.01396
3367,1396,0.0001396,0.01396
3815,1396,0.0001396,0.01396
3726,1395,0.0001395,0.01395
831,1395,0.0001395,0.01395
3946,1395,0.0001395,0.01395
4035,1395,0.0001395,0.01395
4199,1395,0.0001395,0.01395
4257,1395,0.0001395,0.01395
5080,1395,0.0001395,0.01395
2364,1394,0.0001394,0.01394
3598,1394,0.0001394,0.01394
5468,1394,0.0001394,0.01394
3016,1393,0.0001393,0.01393
1719,1393,0.0001393,0.01393
4337,1393,0.0001393,0.01393
60,1392,0.0001392,0.01392
2268,1392,0.0001392,0.01392
2684,1392,0.0001392,0.01392
1248,1392,0.0001392,0.01392
5373,1392,0.0001392,0.01392
93,1391,0.0001391,0.013909999999999999
560,1391,0.0001391,0.013909999999999999
1423,1391,0.0001391,0.013909999999999999
3576,1391,0.0001391,0.013909999999999999
6168,1391,0.0001391,0.013909999999999999
4241,1391,0.0001391,0.013909999999999999
5828,1391,0.0001391,0.013909999999999999
600,1390,0.000139,0.0139
1232,1390,0.000139,0.0139
4282,1390,0.000139,0.0139
479,1390,0.000139,0.0139
874,1390,0.000139,0.0139
2793,1390,0.000139,0.0139
1043,1390,0.000139,0.0139
5494,1390,0.000139,0.0139
3569,1390,0.000139,0.0139
5686,1390,0.000139,0.0139
2564,1389,0.0001389,0.01389
3018,1389,0.0001389,0.01389
3473,1389,0.0001389,0.01389
4472,1389,0.0001389,0.01389
1701,1388,0.0001388,0.013880000000000002
1976,1388,0.0001388,0.013880000000000002
2262,1388,0.0001388,0.013880000000000002
3258,1388,0.0001388,0.013880000000000002
3349,1388,0.0001388,0.013880000000000002
1744,1388,0.0001388,0.013880000000000002
4231,1388,0.0001388,0.013880000000000002
4242,1388,0.0001388,0.013880000000000002
4425,1388,0.0001388,0.013880000000000002
2822,1387,0.0001387,0.01387
1139,1387,0.0001387,0.01387
3632,1387,0.0001387,0.01387
2205,1386,0.0001386,0.01386
1471,1386,0.0001386,0.01386
557,1386,0.0001386,0.01386
2618,1386,0.0001386,0.01386
1549,1386,0.0001386,0.01386
4213,1386,0.0001386,0.01386
4419,1386,0.0001386,0.01386
2468,1385,0.0001385,0.013850000000000001
429,1385,0.0001385,0.013850000000000001
3139,1385,0.0001385,0.013850000000000001
4359,1385,0.0001385,0.013850000000000001
3419,1385,0.0001385,0.013850000000000001
3614,1385,0.0001385,0.013850000000000001
4694,1385,0.0001385,0.013850000000000001
1653,1384,0.0001384,0.01384
2997,1384,0.0001384,0.01384
3067,1384,0.0001384,0.01384
4939,1384,0.0001384,0.01384
105,1383,0.0001383,0.01383
2441,1383,0.0001383,0.01383
4207,1383,0.0001383,0.01383
2461,1383,0.0001383,0.01383
4096,1383,0.0001383,0.01383
2844,1382,0.0001382,0.013819999999999999
3709,1382,0.0001382,0.013819999999999999
3891,1382,0.0001382,0.013819999999999999
4643,1382,0.0001382,0.013819999999999999
811,1381,0.0001381,0.01381
1088,1381,0.0001381,0.01381
4019,1381,0.0001381,0.01381
2896,1380,0.000138,0.0138
3177,1380,0.000138,0.0138
632,1379,0.0001379,0.013789999999999998
3170,1379,0.0001379,0.013789999999999998
4970,1379,0.0001379,0.013789999999999998
5507,1379,0.0001379,0.013789999999999998
574,1378,0.0001378,0.013779999999999999
990,1378,0.0001378,0.013779999999999999
3062,1378,0.0001378,0.013779999999999999
3671,1378,0.0001378,0.013779999999999999
3737,1378,0.0001378,0.013779999999999999
4113,1378,0.0001378,0.013779999999999999
4306,1378,0.0001378,0.013779999999999999
4414,1378,0.0001378,0.013779999999999999
4583,1378,0.0001378,0.013779999999999999
4740,1378,0.0001378,0.013779999999999999
4789,1378,0.0001378,0.013779999999999999
4909,1378,0.0001378,0.013779999999999999
2030,1377,0.0001377,0.013770000000000001
2165,1377,0.0001377,0.013770000000000001
635,1377,0.0001377,0.013770000000000001
2942,1377,0.0001377,0.013770000000000001
4083,1377,0.0001377,0.013770000000000001
5815,1377,0.0001377,0.013770000000000001
5627,1377,0.0001377,0.013770000000000001
267,1376,0.0001376,0.013760000000000001
301,1376,0.0001376,0.013760000000000001
348,1376,0.0001376,0.013760000000000001
482,1376,0.0001376,0.013760000000000001
5414,1376,0.0001376,0.013760000000000001
3658,1376,0.0001376,0.013760000000000001
5175,1376,0.0001376,0.013760000000000001
4107,1376,0.0001376,0.013760000000000001
4874,1376,0.0001376,0.013760000000000001
1972,1375,0.0001375,0.01375
1985,1375,0.0001375,0.01375
2336,1375,0.0001375,0.01375
466,1375,0.0001375,0.01375
2620,1375,0.0001375,0.01375
2897,1375,0.0001375,0.01375
3338,1375,0.0001375,0.01375
3495,1375,0.0001375,0.01375
4550,1375,0.0001375,0.01375
907,1374,0.0001374,0.01374
1981,1374,0.0001374,0.01374
2094,1374,0.0001374,0.01374
1274,1374,0.0001374,0.01374
2246,1374,0.0001374,0.01374
2837,1374,0.0001374,0.01374
692,1374,0.0001374,0.01374
1341,1374,0.0001374,0.01374
3395,1374,0.0001374,0.01374
1802,1374,0.0001374,0.01374
1889,1374,0.0001374,0.01374
4469,1374,0.0001374,0.01374
5554,1374,0.0001374,0.01374
195,1373,0.0001373,0.013730000000000001
681,1373,0.0001373,0.013730000000000001
654,1373,0.0001373,0.013730000000000001
689,1373,0.0001373,0.013730000000000001
3538,1373,0.0001373,0.013730000000000001
1763,1372,0.0001372,0.01372
3818,1372,0.0001372,0.01372
4461,1372,0.0001372,0.01372
4841,1372,0.0001372,0.01372
4771,1372,0.0001372,0.01372
5767,1372,0.0001372,0.01372
25,1371,0.0001371,0.01371
95,1371,0.0001371,0.01371
1269,1371,0.0001371,0.01371
3919,1371,0.0001371,0.01371
4059,1371,0.0001371,0.01371
4752,1371,0.0001371,0.01371
5261,1371,0.0001371,0.01371
5469,1371,0.0001371,0.01371
1442,1370,0.000137,0.0137
3388,1370,0.000137,0.0137
1459,1369,0.0001369,0.013689999999999999
2084,1369,0.0001369,0.013689999999999999
3309,1369,0.0001369,0.013689999999999999
2669,1369,0.0001369,0.013689999999999999
1783,1369,0.0001369,0.013689999999999999
1388,1369,0.0001369,0.013689999999999999
3269,1369,0.0001369,0.013689999999999999
3415,1369,0.0001369,0.013689999999999999
3684,1369,0.0001369,0.013689999999999999
4081,1369,0.0001369,0.013689999999999999
4919,1369,0.0001369,0.013689999999999999
130,1368,0.0001368,0.01368
2217,1368,0.0001368,0.01368
5484,1368,0.0001368,0.01368
678,1368,0.0001368,0.01368
5182,1368,0.0001368,0.01368
2152,1367,0.0001367,0.013669999999999998
2310,1367,0.0001367,0.013669999999999998
1782,1367,0.0001367,0.013669999999999998
2585,1367,0.0001367,0.013669999999999998
694,1367,0.0001367,0.013669999999999998
2821,1367,0.0001367,0.013669999999999998
4428,1367,0.0001367,0.013669999999999998
4676,1367,0.0001367,0.013669999999999998
4687,1367,0.0001367,0.013669999999999998
5074,1367,0.0001367,0.013669999999999998
291,1366,0.0001366,0.013660000000000002
400,1366,0.0001366,0.013660000000000002
3020,1366,0.0001366,0.013660000000000002
4534,1366,0.0001366,0.013660000000000002
2173,1365,0.0001365,0.01365
2826,1365,0.0001365,0.01365
3123,1365,0.0001365,0.01365
3720,1365,0.0001365,0.01365
1958,1364,0.0001364,0.013640000000000001
460,1364,0.0001364,0.013640000000000001
1229,1364,0.0001364,0.013640000000000001
3241,1364,0.0001364,0.013640000000000001
3571,1364,0.0001364,0.013640000000000001
4802,1364,0.0001364,0.013640000000000001
4914,1364,0.0001364,0.013640000000000001
2416,1363,0.0001363,0.01363
1127,1363,0.0001363,0.01363
3558,1363,0.0001363,0.01363
5101,1363,0.0001363,0.01363
5601,1363,0.0001363,0.01363
2730,1362,0.0001362,0.01362
3795,1362,0.0001362,0.01362
3187,1361,0.0001361,0.01361
4202,1361,0.0001361,0.01361
4413,1361,0.0001361,0.01361
206,1360,0.000136,0.0136
2489,1360,0.000136,0.0136
1278,1360,0.000136,0.0136
5779,1360,0.000136,0.0136
2138,1359,0.0001359,0.01359
2447,1359,0.0001359,0.01359
630,1359,0.0001359,0.01359
1146,1359,0.0001359,0.01359
3405,1359,0.0001359,0.01359
4437,1359,0.0001359,0.01359
5931,1359,0.0001359,0.01359
876,1358,0.0001358,0.01358
4677,1358,0.0001358,0.01358
4873,1358,0.0001358,0.01358
286,1357,0.0001357,0.013569999999999999
3511,1357,0.0001357,0.013569999999999999
4520,1357,0.0001357,0.013569999999999999
1836,1356,0.0001356,0.01356
414,1356,0.0001356,0.01356
339,1356,0.0001356,0.01356
882,1356,0.0001356,0.01356
1256,1356,0.0001356,0.01356
1429,1356,0.0001356,0.01356
674,1356,0.0001356,0.01356
4120,1356,0.0001356,0.01356
4143,1356,0.0001356,0.01356
2498,1355,0.0001355,0.01355
1778,1355,0.0001355,0.01355
3057,1355,0.0001355,0.01355
3354,1355,0.0001355,0.01355
4183,1355,0.0001355,0.01355
5186,1355,0.0001355,0.01355
2046,1354,0.0001354,0.013540000000000002
825,1354,0.0001354,0.013540000000000002
2572,1354,0.0001354,0.013540000000000002
3459,1354,0.0001354,0.013540000000000002
2854,1354,0.0001354,0.013540000000000002
1005,1354,0.0001354,0.013540000000000002
3132,1354,0.0001354,0.013540000000000002
3244,1354,0.0001354,0.013540000000000002
4756,1354,0.0001354,0.013540000000000002
2893,1353,0.0001353,0.01353
2548,1353,0.0001353,0.01353
727,1353,0.0001353,0.01353
3086,1353,0.0001353,0.01353
1243,1353,0.0001353,0.01353
3290,1353,0.0001353,0.01353
3918,1353,0.0001353,0.01353
4704,1353,0.0001353,0.01353
5442,1353,0.0001353,0.01353
204,1352,0.0001352,0.01352
2802,1352,0.0001352,0.01352
1179,1352,0.0001352,0.01352
4084,1352,0.0001352,0.01352
5196,1352,0.0001352,0.01352
2175,1351,0.0001351,0.013510000000000001
2343,1351,0.0001351,0.013510000000000001
535,1351,0.0001351,0.013510000000000001
941,1351,0.0001351,0.013510000000000001
4468,1351,0.0001351,0.013510000000000001
4751,1351,0.0001351,0.013510000000000001
1988,1350,0.000135,0.0135
312,1350,0.000135,0.0135
2737,1350,0.000135,0.0135
1747,1350,0.000135,0.0135
3499,1350,0.000135,0.0135
4024,1350,0.000135,0.0135
4328,1350,0.000135,0.0135
4812,1350,0.000135,0.0135
5314,1350,0.000135,0.0135
214,1349,0.0001349,0.01349
782,1349,0.0001349,0.01349
2716,1349,0.0001349,0.01349
2780,1349,0.0001349,0.01349
3706,1349,0.0001349,0.01349
973,1348,0.0001348,0.013479999999999999
3389,1348,0.0001348,0.013479999999999999
3932,1348,0.0001348,0.013479999999999999
6108,1348,0.0001348,0.013479999999999999
4809,1348,0.0001348,0.013479999999999999
1943,1347,0.0001347,0.01347
1275,1347,0.0001347,0.01347
2699,1347,0.0001347,0.01347
3209,1347,0.0001347,0.01347
3554,1347,0.0001347,0.01347
3928,1347,0.0001347,0.01347
4239,1347,0.0001347,0.01347
1716,1346,0.0001346,0.01346
2540,1346,0.0001346,0.01346
857,1346,0.0001346,0.01346
904,1346,0.0001346,0.01346
3174,1346,0.0001346,0.01346
1822,1346,0.0001346,0.01346
3466,1346,0.0001346,0.01346
4811,1346,0.0001346,0.01346
5237,1345,0.0001345,0.013449999999999998
1698,1345,0.0001345,0.013449999999999998
4095,1345,0.0001345,0.013449999999999998
4950,1345,0.0001345,0.013449999999999998
5088,1345,0.0001345,0.013449999999999998
5710,1345,0.0001345,0.013449999999999998
1624,1344,0.0001344,0.013439999999999999
4319,1344,0.0001344,0.013439999999999999
785,1344,0.0001344,0.013439999999999999
3842,1344,0.0001344,0.013439999999999999
2203,1343,0.0001343,0.013430000000000001
741,1343,0.0001343,0.013430000000000001
3983,1343,0.0001343,0.013430000000000001
4050,1343,0.0001343,0.013430000000000001
5352,1343,0.0001343,0.013430000000000001
5677,1343,0.0001343,0.013430000000000001
2432,1342,0.0001342,0.013420000000000001
1526,1342,0.0001342,0.013420000000000001
1650,1342,0.0001342,0.013420000000000001
3612,1342,0.0001342,0.013420000000000001
5343,1342,0.0001342,0.013420000000000001
3964,1342,0.0001342,0.013420000000000001
4796,1342,0.0001342,0.013420000000000001
5393,1342,0.0001342,0.013420000000000001
138,1341,0.0001341,0.01341
433,1341,0.0001341,0.01341
2555,1341,0.0001341,0.01341
880,1341,0.0001341,0.01341
2828,1341,0.0001341,0.01341
1216,1341,0.0001341,0.01341
3844,1341,0.0001341,0.01341
5636,1341,0.0001341,0.01341
1933,1340,0.000134,0.0134
2562,1340,0.000134,0.0134
781,1340,0.000134,0.0134
2950,1340,0.000134,0.0134
1251,1340,0.000134,0.0134
3189,1340,0.000134,0.0134
1654,1340,0.000134,0.0134
3531,1340,0.000134,0.0134
3607,1340,0.000134,0.0134
3796,1340,0.000134,0.0134
3879,1340,0.000134,0.0134
5310,1340,0.000134,0.0134
4629,1340,0.000134,0.0134
2838,1339,0.0001339,0.01339
2840,1339,0.0001339,0.01339
5106,1339,0.0001339,0.01339
1714,1339,0.0001339,0.01339
4091,1339,0.0001339,0.01339
5572,1339,0.0001339,0.01339
1700,1338,0.0001338,0.01338
2126,1338,0.0001338,0.01338
2295,1338,0.0001338,0.01338
3654,1338,0.0001338,0.01338
829,1338,0.0001338,0.01338
2940,1338,0.0001338,0.01338
3683,1338,0.0001338,0.01338
3836,1338,0.0001338,0.01338
4600,1338,0.0001338,0.01338
5281,1338,0.0001338,0.01338
5764,1338,0.0001338,0.01338
75,1337,0.0001337,0.01337
2104,1337,0.0001337,0.01337
2902,1337,0.0001337,0.01337
4714,1337,0.0001337,0.01337
4839,1337,0.0001337,0.01337
5125,1337,0.0001337,0.01337
5999,1337,0.0001337,0.01337
213,1336,0.0001336,0.01336
799,1336,0.0001336,0.01336
2799,1336,0.0001336,0.01336
2874,1336,0.0001336,0.01336
1614,1336,0.0001336,0.01336
2700,1335,0.0001335,0.013349999999999999
4878,1335,0.0001335,0.013349999999999999
2753,1335,0.0001335,0.013349999999999999
943,1335,0.0001335,0.013349999999999999
1262,1335,0.0001335,0.013349999999999999
3340,1335,0.0001335,0.013349999999999999
3829,1335,0.0001335,0.013349999999999999
6071,1335,0.0001335,0.013349999999999999
4614,1335,0.0001335,0.013349999999999999
5642,1335,0.0001335,0.013349999999999999
5749,1335,0.0001335,0.013349999999999999
2944,1334,0.0001334,0.01334
3775,1334,0.0001334,0.01334
4727,1334,0.0001334,0.01334
5844,1334,0.0001334,0.01334
951,1333,0.0001333,0.013329999999999998
425,1333,0.0001333,0.013329999999999998
607,1333,0.0001333,0.013329999999999998
2786,1333,0.0001333,0.013329999999999998
1661,1333,0.0001333,0.013329999999999998
1781,1333,0.0001333,0.013329999999999998
1178,1333,0.0001333,0.013329999999999998
3759,1333,0.0001333,0.013329999999999998
4484,1333,0.0001333,0.013329999999999998
5068,1333,0.0001333,0.013329999999999998
5882,1333,0.0001333,0.013329999999999998
2120,1332,0.0001332,0.013320000000000002
488,1332,0.0001332,0.013320000000000002
1167,1332,0.0001332,0.013320000000000002
3519,1332,0.0001332,0.013320000000000002
3579,1332,0.0001332,0.013320000000000002
4364,1332,0.0001332,0.013320000000000002
4603,1332,0.0001332,0.013320000000000002
2156,1331,0.0001331,0.01331
361,1331,0.0001331,0.01331
1485,1331,0.0001331,0.01331
792,1331,0.0001331,0.01331
2873,1331,0.0001331,0.01331
3115,1331,0.0001331,0.01331
3273,1331,0.0001331,0.01331
3582,1331,0.0001331,0.01331
3859,1331,0.0001331,0.01331
627,1330,0.000133,0.013300000000000001
2485,1330,0.000133,0.013300000000000001
2788,1330,0.000133,0.013300000000000001
1597,1330,0.000133,0.013300000000000001
4321,1330,0.000133,0.013300000000000001
4776,1330,0.000133,0.013300000000000001
4132,1329,0.0001329,0.01329
3285,1329,0.0001329,0.01329
3780,1329,0.0001329,0.01329
4741,1329,0.0001329,0.01329
4840,1329,0.0001329,0.01329
4866,1329,0.0001329,0.01329
4890,1329,0.0001329,0.01329
434,1328,0.0001328,0.01328
2734,1328,0.0001328,0.01328
3904,1328,0.0001328,0.01328
5653,1328,0.0001328,0.01328
4867,1328,0.0001328,0.01328
5230,1328,0.0001328,0.01328
5868,1328,0.0001328,0.01328
2463,1327,0.0001327,0.01327
378,1326,0.0001326,0.01326
1231,1326,0.0001326,0.01326
2515,1326,0.0001326,0.01326
3433,1326,0.0001326,0.01326
3845,1326,0.0001326,0.01326
3980,1326,0.0001326,0.01326
4061,1326,0.0001326,0.01326
4094,1326,0.0001326,0.01326
4344,1326,0.0001326,0.01326
2651,1325,0.0001325,0.01325
891,1325,0.0001325,0.01325
2934,1325,0.0001325,0.01325
3374,1325,0.0001325,0.01325
3914,1325,0.0001325,0.01325
5121,1325,0.0001325,0.01325
5978,1325,0.0001325,0.01325
1977,1324,0.0001324,0.01324
2195,1324,0.0001324,0.01324
4695,1324,0.0001324,0.01324
3917,1324,0.0001324,0.01324
5154,1324,0.0001324,0.01324
4622,1324,0.0001324,0.01324
4804,1324,0.0001324,0.01324
5264,1324,0.0001324,0.01324
767,1323,0.0001323,0.013229999999999999
2745,1323,0.0001323,0.013229999999999999
2769,1323,0.0001323,0.013229999999999999
3088,1323,0.0001323,0.013229999999999999
1830,1323,0.0001323,0.013229999999999999
3851,1323,0.0001323,0.013229999999999999
4045,1323,0.0001323,0.013229999999999999
4236,1323,0.0001323,0.013229999999999999
5580,1323,0.0001323,0.013229999999999999
2168,1322,0.0001322,0.013219999999999999
1993,1322,0.0001322,0.013219999999999999
536,1322,0.0001322,0.013219999999999999
2606,1322,0.0001322,0.013219999999999999
830,1322,0.0001322,0.013219999999999999
988,1322,0.0001322,0.013219999999999999
3506,1322,0.0001322,0.013219999999999999
